development_id,development_anchor_hud_id,hud_id,episode_number,project,proj_add,proj_cty,proj_st,state_id,yr_pis,yr_alloc,n_unitsr,li_unitr,final_decision,final_reason_code,member_action,adjudicated_development_id,adjudicated_development_anchor_hud_id
DEV_WAA20090804,WAA20090804,WAA20090804,1,MCDERMOTT PLACE,12740 33RD AVE NE,SEATTLE,WA,WA-08-00111,2009,2008,75,75,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_WAA20090804,WAA20090804
DEV_WAA20090804,WAA20090804,WAA20109011,2,MCDERMOTT PLACE,12740 - 33RD AVE NE,SEATTLE,WA,08-15,2010,2010,76,75,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_WAA20090804,WAA20090804
DEV_WAA20100811,WAA20100811,WAA20100811,1,COMPASS CENTER RENTON LUTHERAN REGIONAL VETERANS' PROGRAM,419 S SECOND ST,RENTON,WA,WA-08-00109,2010,2008,59,59,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_WAA20100811,WAA20100811
DEV_WAA20100811,WAA20100811,WAA20106005,2,COMPASS CENTER RENTON LUTHERAN REGIONAL VETERANS' PROGRAM,419 SOUTH 2ND ST,RENTON,WA,08-21,2010,2010,59,58,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_WAA20100811,WAA20100811
DEV_WAA20110833,WAA20110833,WAA20110833,1,HOPESOURCE SCATTERED SITE PROJECT,401 E CHERRY LN,ELLENSBURG,WA,09-33,2011,2008,95,95,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_WAA20110833,WAA20110833
DEV_WAA20110833,WAA20110833,WAA20128013,2,HOPESOURCE SCATTERED SITE PROJECT,401 EAST CHERRY LANE,ELLENSBURG,WA,08-22,2012,2012,98,95,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_WAA20110833,WAA20110833
DEV_WAA20125001,WAA20125001,WAA20125001,1,ADAMS VIEW,330 NUKSHAY,WAPATO,WA,10-28,2012,2012,68,68,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_WAA20125001,WAA20125001
DEV_WAA20125001,WAA20125001,WAA20130021,2,ADAMS VIEW,330 NUKSHAY DR,WAPATO,WA,WA-11-00327,2013,2010,68,68,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_WAA20125001,WAA20125001
DEV_WAA20130026,WAA20130026,WAA20130026,1,PHYLLIS GUTIERREZ KENNEY PLACE & BRETTLER FAMILY PLACE 3,6818 62ND AVE NE,SEATTLE,WA,WA-12-00001,2013,2012,54,54,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_WAA20130026,WAA20130026
DEV_WAA20130026,WAA20130026,WAA20146019,2,PHYLLIS GUTIERREZ KENNEY PLACE + BRETTLER FAMILY PLACE 3,6818 62ND AVENUE NE,SEATTLE,WA,12-29,2014,2014,54,54,accept,duplicate_or_parallel_financing_records,retain_provisional_group,DEV_WAA20130026,WAA20130026
DEV_WIA19930110,WIA19930110,WIA19930110,1,MADISON SFRO,712 DOUGLAS TRAIL,MADISON,WI,1379,1993,1993,8,8,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_WIA19930110,WIA19930110
DEV_WIA19930110,WIA19930110,WIA19960090,2,MADISON SFRO,712 DOUGLAS TRAIL,MADISON,WI,2446,1996,1995,3,3,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_WIA19930110,WIA19930110
DEV_WIA19930110,WIA19930110,WIA19970105,3,MADISON SFRO,712 DOUGLAS TRAIL,MADISON,WI,2138,1997,1996,2,2,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_WIA19930110,WIA19930110
DEV_WIA19930110,WIA19930110,WIA19980115,4,MADISON SFRO,712 DOUGLAS TRAIL,MADISON,WI,2155,1998,1996,1,1,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_WIA19930110,WIA19930110
DEV_WIA19930110,WIA19930110,WIA20020110,5,MADISON SFRO,712 DOUGLAS TRAIL,MADISON,WI,2494,2002,2002,4,4,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_WIA19930110,WIA19930110
DEV_WIA20060045,WIA20060045,WIA20060045,1,HOMETOWN HARBOR-RACINE,1600 OHIO ST,RACINE,WI,5042,2006,2005,72,57,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_WIA20060045,WIA20060045
DEV_WIA20060045,WIA20060045,WIA20069107,2,HOMETOWN HARBOR - RACINE,1600 OHIO ST,RACINE,WI,3128,2006,2005,14,14,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_WIA20060045,WIA20060045
DEV_WIA20152013,WIA20152013,WIA20152013,1,MILWAUKEE PROSPERITY,2750 N 17TH ST,MILWAUKEE,WI,5968,2015,2014,22,8,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_WIA20152013,WIA20152013
DEV_WIA20152013,WIA20152013,WIA20152014,2,MILWAUKEE PROSPERITY,2836 N 2ND ST,MILWAUKEE,WI,6065,2015,2014,13,9,accept,same_property_changed_or_component_totals,retain_provisional_group,DEV_WIA20152013,WIA20152013
